-2466.3,-2488.42,-2470.62
-2592.43,-2616.62,-2597.45
-2607.18,-2631.99,-2614.68
-2511.07,-2535.35,-2520.08
-2501.27,-2525.78,-2508.92
-2639.43,-2665.06,-2644.74
-2766.29,-2792.21,-2770.66
-2638.45,-2665.07,-2643.64
-2240.74,-2269.1,-2245.77
-1851.65,-1879.31,-1854.51
-1658.88,-1683.66,-1661.44
-1575.3,-1599.28,-1579.56
-1360.92,-1385.97,-1365.79
-967.358,-992.589,-972.07
-628.542,-653.286,-633.573
-502.938,-527.961,-508.977
-495.787,-521.626,-501.542
-358.225,-384.353,-360.849
-43.2571,-69.0902,-42.9664
221.796,196.224,222.169
294.898,269.554,293.929
263.218,237.907,261.786
355.661,330.155,354.752
620.185,595.45,620.128
836.116,813.365,837.221
866.323,845.093,867.462
799.937,778.505,799.481
849.591,827.417,848.196
1057.75,1035.89,1057.08
1217.85,1196.91,1218.2
1204,1183.09,1205.2
1093.77,1071.02,1095.72
1097.12,1072.06,1098.84
1266.94,1241.54,1267.63
1397.28,1372.88,1397.91
1363.55,1339.96,1365.77
1229.48,1207.01,1233.43
1199.95,1178.68,1205.18
1343.56,1322.32,1349.48
1455.3,1432.56,1460.33
1410.42,1386.23,1414.29
1285.05,1261.53,1289.2
1263.25,1242.02,1268.26
1392.57,1372.93,1397.79
1490.95,1470.85,1495.3
1457.01,1435.17,1460.32
1365.21,1342.51,1368.77
1377.52,1355.91,1382.19
1534.1,1514.74,1539.76
1659.83,1642.9,1665.94
1634.51,1618.44,1641.01
1498.84,1481.57,1506.14
1433.2,1415.34,1441.07
1519.82,1502.87,1527.79
1601.81,1585.65,1609.56
1611.54,1594.91,1619.09
1607.11,1588.35,1614.2
1660.99,1639.67,1667.25
1769.45,1746.32,1774.45
1806.13,1782.2,1809.86
1743.41,1719.95,1747.61
1674.13,1651.62,1679.34
1727.54,1705.85,1732.35
1943.27,1922.48,1947.83
2184.71,2164.4,2189.65
2309.61,2289.4,2314.94
2249.88,2229.38,2255.05
2074.41,2053.9,2078.21
1893.06,1873.14,1895.27
1674.75,1653.91,1676.2
1413.76,1389.87,1415.9
1170.05,1143.26,1173.5
1004.17,976.36,1007.13
913.677,885.399,914.56
773.871,744.138,773.006
557.554,527.088,556.362
354.069,325.264,354.092
245.132,219.192,246.351
222.39,198.729,224.169
167.043,144.073,169.317
47.3981,23.5019,49.253
-73.1959,-98.3357,-72.6742
-136.847,-162.239,-137.744
-156.354,-181.505,-158.066
-217.219,-242.593,-218.606
-331.307,-357.157,-332.416
-455.23,-482.03,-456.548
-546.811,-574.825,-548.303
-605.908,-634.053,-607.522
-705.096,-732.375,-706.398
-846.671,-873.59,-847.126
-985.022,-1012.65,-984.78
